Date,QQQ Close,QQQ Daily Return,Simulated TQQQ Daily Return,Fully Simulated TQQQ Close,TQQQ Close,TQQQ Daily Return,Historical TQQQ Close,Historical TQQQ Daily Return,Series Source
1999-05-03,45.3029,-0.005322173747894898,-0.015917550325142554,21.305284446166304,,,21.305284446166304,-0.015917550325142527,Simulated from QQQ
1999-05-04,44.59,-0.01573629944219901,-0.046716354718967734,20.309979220590694,,,20.309979220590694,-0.04671635471896762,Simulated from QQQ
1999-05-05,45.9379,0.030228750840995744,0.08922098982439014,22.122055669964592,,,22.122055669964592,0.08922098982439008,Simulated from QQQ
1999-05-06,44.275,-0.036198868472437806,-0.10723249207480579,19.7498525106567,,,19.7498525106567,-0.10723249207480579,Simulated from QQQ
1999-05-07,44.9101,0.014344438170525109,0.04224461818949081,20.584177489268153,,,20.584177489268153,0.04224461818949088,Simulated from QQQ
1999-05-10,45.3605,0.010028924451292776,0.029481889296156943,21.191037931259206,,,21.191037931259206,0.029481889296157027,Simulated from QQQ
1999-05-11,46.0702,0.01564577110040677,0.04609318882663894,22.167800444057207,,,22.167800444057207,0.04609318882663893,Simulated from QQQ
1999-05-12,47.0285,0.02080086476724663,0.06133889702504159,23.527548872766907,,,23.527548872766907,0.061338897025041694,Simulated from QQQ
1999-05-13,46.1515,-0.01864826647671103,-0.05532822533872174,22.22581134706667,,,22.22581134706667,-0.055328225338721726,Simulated from QQQ
1999-05-14,45.2742,-0.01900913296425899,-0.05639545428222827,20.972376619357743,,,20.972376619357743,-0.05639545428222825,Simulated from QQQ
1999-05-17,46.0887,0.017990378626237424,0.05302714667274443,22.084481910428458,,,22.084481910428458,0.05302714667274433,Simulated from QQQ
1999-05-18,45.8959,-0.0041832379737333225,-0.012549254113323478,21.807338134973396,,,21.807338134973396,-0.012549254113323527,Simulated from QQQ
1999-05-19,46.5253,0.013713643266610065,0.0403791011572807,22.687898847496513,,,22.687898847496513,0.04037910115728072,Simulated from QQQ
1999-05-20,45.2381,-0.027666667383122734,-0.08199930398852001,20.827506933039853,,,20.827506933039853,-0.08199930398852007,Simulated from QQQ
1999-05-21,44.8307,-0.009005683262559683,-0.02681118579249663,20.26909677506361,,,20.26909677506361,-0.02681118579249664,Simulated from QQQ
1999-05-24,43.6884,-0.025480307021750637,-0.07553334735606439,18.738104047759045,,,18.738104047759045,-0.07553334735606443,Simulated from QQQ
1999-05-25,42.2562,-0.03278215727744671,-0.09712788772743573,16.918111581583293,,,16.918111581583293,-0.09712788772743586,Simulated from QQQ
1999-05-26,43.438,0.027967493527577103,0.08253353244924262,18.314423092781805,,,18.314423092781805,0.08253353244924266,Simulated from QQQ
1999-05-27,43.3918,-0.001063584879598456,-0.0033231713634866876,18.253561126421094,,,18.253561126421094,-0.003323171363486699,Simulated from QQQ
1999-05-28,44.1171,0.016715139726860784,0.04925574669446497,19.152653909536024,,,19.152653909536024,0.049255746694464975,Simulated from QQQ
1999-06-01,43.1355,-0.02224987589846117,-0.06597964892813643,17.888968528542737,,,17.888968528542737,-0.06597964892813646,Simulated from QQQ
1999-06-02,43.8637,0.01688168677771218,0.04974829404717707,18.77891419510138,,,18.77891419510138,0.04974829404717718,Simulated from QQQ
1999-06-03,43.2402,-0.01421448714996687,-0.042215736953406156,17.986148493170393,,,17.986148493170393,-0.04221573695340619,Simulated from QQQ
1999-06-04,44.5647,0.03063121817197878,0.0904112493781644,19.612298649939117,,,19.612298649939117,0.09041124937816436,Simulated from QQQ
1999-06-07,45.4925,0.020819168534736976,0.06139302870840638,20.81635706399267,,,20.81635706399267,0.06139302870840635,Simulated from QQQ
1999-06-08,44.3473,-0.025173380227510034,-0.07462564001926794,19.262923095222607,,,19.262923095222607,-0.07462564001926786,Simulated from QQQ
1999-06-09,45.0904,0.016756375247196642,0.049377696895776285,20.214081873145158,,,20.214081873145158,0.0493776968957762,Simulated from QQQ
1999-06-10,44.5811,-0.011295087202597531,-0.03358188418787354,19.535254916717005,,,19.535254916717005,-0.033581884187873445,Simulated from QQQ
1999-06-11,43.901,-0.015255343632166851,-0.04529397281672548,18.650425611551423,,,18.650425611551423,-0.045293972816725425,Simulated from QQQ
1999-06-14,43.0729,-0.018862896061593304,-0.055962972296455554,17.606692359735067,,,17.606692359735067,-0.055962972296455415,Simulated from QQQ
1999-06-15,43.7139,0.014881746991728173,0.0438336588606977,18.37845810629695,,,18.37845810629695,0.04383365886069779,Simulated from QQQ
1999-06-16,45.9645,0.05148476800285495,0.15208367594675487,21.173521573336025,,,21.173521573336025,0.15208367594675476,Simulated from QQQ
1999-06-17,46.4724,0.011049831935515453,0.03250112786055834,21.86168490524931,,,21.86168490524931,0.032501127860558254,Simulated from QQQ
1999-06-18,46.6799,0.0044650157943209035,0.013027148934715786,22.14648033047382,,,22.14648033047382,0.013027148934715793,Simulated from QQQ
1999-06-21,48.0828,0.030053620509041368,0.08870305821922057,24.110940864578662,,,24.110940864578662,0.08870305821922053,Simulated from QQQ
1999-06-22,46.6369,-0.03007104411556738,-0.0891100236826494,21.962414353125098,,,21.962414353125098,-0.08911002368264942,Simulated from QQQ
1999-06-23,47.3641,0.015592803123706922,0.04593654098106823,22.97129170010063,,,22.97129170010063,0.04593654098106814,Simulated from QQQ
1999-06-24,46.4294,-0.019734355767342726,-0.05854023300967671,21.626546931443485,,,21.626546931443485,-0.0585402330096767,Simulated from QQQ
1999-06-25,46.3679,-0.0013245917457473944,-0.004095074800408247,21.537984604084684,,,21.537984604084684,-0.0040950748004082715,Simulated from QQQ
1999-06-28,47.4652,0.023665078642768123,0.0698095421357026,23.041541447821647,,,23.041541447821647,0.06980954213570256,Simulated from QQQ
1999-06-29,48.1169,0.013730059074859025,0.04042764937746426,23.97305680659049,,,23.97305680659049,0.040427649377464236,Simulated from QQQ
1999-06-30,48.8601,0.01544571657775129,0.04550154625459507,25.063867959739603,,,25.063867959739603,0.04550154625459513,Simulated from QQQ
1999-07-01,49.1891,0.006733510574067569,0.019736010440779998,25.558528719479355,,,25.558528719479355,0.019736010440779994,Simulated from QQQ
1999-07-02,49.8145,0.012714198877393557,0.037423337692391756,26.515014170669126,,,26.515014170669126,0.03742333769239181,Simulated from QQQ
1999-07-06,49.4915,-0.0064840558471931375,-0.01935370815109864,26.001850324787753,,,26.001850324787753,-0.019353708151098492,Simulated from QQQ
1999-07-07,49.5737,0.0016608912641564721,0.004734212452520558,26.12494860838394,,,26.12494860838394,0.004734212452520481,Simulated from QQQ
1999-07-08,50.2343,0.013325614186554535,0.03923154138255256,27.149870610830813,,,27.149870610830813,0.03923154138255258,Simulated from QQQ
1999-07-09,50.7386,0.010038957445410723,0.029511560939499224,27.951105671861864,,,27.951105671861864,0.029511560939499137,Simulated from QQQ
1999-07-12,50.4744,-0.005207080999475644,-0.0155771742676833,27.51570642783684,,,27.51570642783684,-0.015577174267683347,Simulated from QQQ
1999-07-13,50.2343,-0.004756866847352437,-0.014245707948416729,27.123725710071504,,,27.123725710071504,-0.01424570794841673,Simulated from QQQ
1999-07-14,51.0942,0.01711778605454839,0.05044653561428041,28.492023705096603,,,28.492023705096603,0.050446535614280474,Simulated from QQQ
1999-07-15,51.555,0.009018636166140181,0.02649405602151093,29.246892977305652,,,29.246892977305652,0.026494056021511003,Simulated from QQQ
1999-07-16,52.0386,0.009380273494326463,0.027563564654233375,30.05304160282106,,,30.05304160282106,0.027563564654233375,Simulated from QQQ
1999-07-19,51.5051,-0.010252005242262552,-0.030497066680758616,29.136511989100214,,,29.136511989100214,-0.030497066680758578,Simulated from QQQ
1999-07-20,49.517,-0.03860006096483637,-0.11433379467630532,25.80522400975472,,,25.80522400975472,-0.11433379467630533,Simulated from QQQ
1999-07-21,49.753,0.0047660399458770986,0.013917399756891595,26.164365628114613,,,26.164365628114613,0.013917399756891546,Simulated from QQQ
1999-07-22,48.493,-0.02532510602375737,-0.07507435489532086,24.200092757338602,,,24.200092757338602,-0.07507435489532088,Simulated from QQQ
1999-07-23,48.5644,0.0014723774565401637,0.004176700467670462,24.301169296075848,,,24.301169296075848,0.004176700467670491,Simulated from QQQ
1999-07-26,47.3729,-0.024534432629662817,-0.07273601215595495,22.533599150752558,,,22.533599150752558,-0.07273601215595493,Simulated from QQQ
1999-07-27,48.3225,0.02004521572460205,0.05910413553493199,23.865428049048464,,,23.865428049048464,0.05910413553493199,Simulated from QQQ
1999-07-28,49.2703,0.01961405142531958,0.057829007376793425,25.245542063747223,,,25.245542063747223,0.05782900737679353,Simulated from QQQ
1999-07-29,48.2218,-0.021280568618417095,-0.06311301314978049,23.65221983550461,,,23.65221983550461,-0.06311301314978046,Simulated from QQQ
1999-07-30,47.986,-0.004889904565984815,-0.014639154579793609,23.305971333177396,,,23.305971333177396,-0.0146391545797937,Simulated from QQQ
1999-08-02,47.849,-0.0028549993748177016,-0.008621112472138478,23.10504793304164,,,23.10504793304164,-0.008621112472138481,Simulated from QQQ
1999-08-03,47.5385,-0.006489163827875122,-0.019368814527043185,22.657530544988113,,,22.657530544988113,-0.0193688145270432,Simulated from QQQ
1999-08-04,46.6799,-0.018061150435962348,-0.053591884466113904,21.443270785733663,,,21.443270785733663,-0.05359188446611385,Simulated from QQQ
1999-08-05,47.4193,0.015839794001272445,0.0466669934404005,22.443963762832226,,,22.443963762832226,0.046666993440400484,Simulated from QQQ
1999-08-06,46.9102,-0.010736134864917757,-0.03192883483750068,21.727354150749907,,,21.727354150749907,-0.03192883483750064,Simulated from QQQ
1999-08-09,46.3078,-0.012841556846911795,-0.03815542377000801,20.898337745727,,,20.898337745727,-0.03815542377000802,Simulated from QQQ
1999-08-10,45.8959,-0.008894829812688188,-0.026483347064677143,20.34487981413207,,,20.34487981413207,-0.026483347064677143,Simulated from QQQ
1999-08-11,47.3928,0.03261511376833237,0.09627843537182725,22.30365301046458,,,22.30365301046458,0.09627843537182734,Simulated from QQQ
1999-08-12,46.8397,-0.011670549112945405,-0.03469227773156399,21.52988848579711,,,21.52988848579711,-0.034692277731564025,Simulated from QQQ
1999-08-13,48.8835,0.04363392592181414,0.12886554351024748,24.30434926723437,,,24.30434926723437,0.12886554351024748,Simulated from QQQ
1999-08-16,49.2703,0.007912690376098208,0.023223324607513602,24.86877705964174,,,24.86877705964174,0.02322332460751353,Simulated from QQQ
1999-08-17,49.517,0.005007073226670045,0.014630233180018425,25.232613066926188,,,25.232613066926188,0.014630233180018326,Simulated from QQQ
1999-08-18,48.9658,-0.011131530585455574,-0.033098180763646005,24.39745947849793,,,24.39745947849793,-0.03309818076364601,Simulated from QQQ
1999-08-19,48.3774,-0.012016550326962916,-0.03571554401654649,23.526090940601726,,,23.526090940601726,-0.03571554401654653,Simulated from QQQ
1999-08-20,49.1449,0.01586484598180138,0.046741082333759114,24.625725894247896,,,24.625725894247896,0.046741082333759065,Simulated from QQQ
1999-08-23,50.7102,0.0318507108570778,0.09401778513263565,26.940982100108474,,,26.940982100108474,0.09401778513263559,Simulated from QQQ
1999-08-24,51.0566,0.006830972861475715,0.02002424605592146,27.480454954669224,,,27.480454954669224,0.020024246055921457,Simulated from QQQ
1999-08-25,52.1423,0.021264635718007074,0.06271045631050531,29.20376682449682,,,29.20376682449682,0.06271045631050542,Simulated from QQQ
1999-08-26,51.269,-0.016748398133569098,-0.049709542100967806,27.75206094802765,,,27.75206094802765,-0.049709542100967785,Simulated from QQQ
1999-08-27,50.7631,-0.009867561294349403,-0.029360109599604604,26.937257396978655,,,26.937257396978655,-0.029360109599604556,Simulated from QQQ
1999-08-30,50.0475,-0.014096853817044286,-0.04186784735448784,25.809452416133407,,,25.809452416133407,-0.041867847354487786,Simulated from QQQ
1999-08-31,50.5996,0.011031520055946986,0.03244697218647991,26.646891000827967,,,26.646891000827967,0.03244697218647996,Simulated from QQQ
1999-09-01,50.9656,0.007233258760938721,0.021213969042915143,27.212177321609467,,,27.212177321609467,0.02121396904291517,Simulated from QQQ
1999-09-02,50.7886,-0.0034729307611408577,-0.01044858685211271,26.92784852342954,,,26.92784852342954,-0.010448586852112696,Simulated from QQQ
1999-09-03,53.1203,0.045909908916567765,0.1355965507130344,30.57917190132966,,,30.57917190132966,0.13559655071303434,Simulated from QQQ
1999-09-07,52.8884,-0.004365562694487846,-0.013088462451643097,30.178937558096766,,,30.178937558096766,-0.01308846245164308,Simulated from QQQ
1999-09-08,52.161,-0.013753488477624476,-0.04085237642252145,28.946056240941626,,,28.946056240941626,-0.040852376422521486,Simulated from QQQ
1999-09-09,52.9031,0.014227104541707503,0.04189761493748016,30.158826959283243,,,30.158826959283243,0.04189761493748012,Simulated from QQQ
1999-09-10,53.5208,0.0116760643516165,0.03435315176104934,31.19487771875073,,,31.19487771875073,0.03435315176104936,Simulated from QQQ
1999-09-13,52.8787,-0.011997204825039964,-0.03565833150086203,30.08252042792666,,,30.08252042792666,-0.03565833150086206,Simulated from QQQ
1999-09-14,53.1645,0.0054048227358085565,0.01580654021618154,30.558020996874784,,,30.558020996874784,0.015806540216181553,Simulated from QQQ
1999-09-15,52.1423,-0.019227115838576503,-0.057040118280376556,28.814987864798816,,,28.814987864798816,-0.057040118280376584,Simulated from QQQ
1999-09-16,52.116,-0.0005043889510052413,-0.0016694016157309502,28.766884077500055,,,28.766884077500055,-0.0016694016157309255,Simulated from QQQ
1999-09-17,53.6744,0.029902525136234592,0.08825620776163169,31.305740175298677,,,31.305740175298677,0.08825620776163179,Simulated from QQQ
1999-09-20,53.8065,0.002461136035055933,0.0071008616451257636,31.52803790498173,,,31.52803790498173,0.0071008616451258,Simulated from QQQ
1999-09-21,52.5125,-0.024049139044539203,-0.07130080168888951,29.280063526678834,,,29.280063526678834,-0.07130080168888953,Simulated from QQQ
1999-09-22,53.0654,0.010528921685312831,0.03096058443198191,30.18659140567037,,,30.18659140567037,0.03096058443198202,Simulated from QQQ
1999-09-23,50.8659,-0.04144885367866813,-0.12275883314111344,26.48092066820271,,,26.48092066820271,-0.12275883314111347,Simulated from QQQ
1999-09-24,50.9395,0.001446941860853812,0.004101477068301196,26.58953155707085,,,26.58953155707085,0.004101477068301218,Simulated from QQQ
1999-09-27,51.2977,0.007031871141255808,0.020618383960881375,27.137764728054506,,,27.137764728054506,0.020618383960881337,Simulated from QQQ
1999-09-28,51.5307,0.004542113973921014,0.01325515960237294,27.497480130776513,,,27.497480130776513,0.01325515960237289,Simulated from QQQ
1999-09-29,50.4909,-0.02017826266672096,-0.059853046217846186,25.85167218163484,,,25.85167218163484,-0.05985304621784615,Simulated from QQQ
1999-09-30,51.0275,0.01062765765712248,0.03125258684981934,26.65960381170444,,,26.65960381170444,0.03125258684981924,Simulated from QQQ
1999-10-01,51.0471,0.00038410660918120065,0.0009582410463824056,26.68515013835711,,,26.68515013835711,0.0009582410463824242,Simulated from QQQ
1999-10-04,52.1893,0.022375414078370737,0.06599547960002115,28.446249419936553,,,28.446249419936553,0.06599547960002106,Simulated from QQQ
1999-10-05,52.5642,0.007183464809836337,0.021066708081696212,29.045518252485476,,,29.045518252485476,0.021066708081696195,Simulated from QQQ
1999-10-06,53.6205,0.020095426164575825,0.05925262822310129,30.766541547047304,,,30.766541547047304,0.0592526282231014,Simulated from QQQ
1999-10-07,53.4943,-0.0023535774563832046,-0.007138203965177868,30.546923698181363,,,30.546923698181363,-0.007138203965177836,Simulated from QQQ
1999-10-08,54.057,0.010518877712204944,0.03093088031930197,31.49176693921266,,,31.49176693921266,0.030930880319302023,Simulated from QQQ
1999-10-11,54.8169,0.014057383872578821,0.04139568190502768,32.79539010605557,,,32.79539010605557,0.041395681905027626,Simulated from QQQ
1999-10-12,53.5676,-0.02279041682400862,-0.06757824824616643,30.579135092138674,,,30.579135092138674,-0.06757824824616654,Simulated from QQQ
1999-10-13,51.9838,-0.029566379677267496,-0.08761752572593481,27.899866936526376,,,27.899866936526376,-0.08761752572593484,Simulated from QQQ
1999-10-14,52.3069,0.006215397873952977,0.018203740505387,28.407748874373727,,,28.407748874373727,0.01820374050538698,Simulated from QQQ
1999-10-15,50.7631,-0.029514270583804403,-0.08746341794734451,25.923110061631174,,,25.923110061631174,-0.08746341794734447,Simulated from QQQ
1999-10-18,50.1191,-0.012686380461398139,-0.037696504098374904,24.94589943695027,,,24.94589943695027,-0.03769650409837488,Simulated from QQQ
1999-10-19,50.396,0.0055248398315213,0.01616147957098436,25.349062081080373,,,25.349062081080373,0.01616147957098435,Simulated from QQQ
1999-10-20,51.9311,0.030460750853242402,0.0899071081992104,27.62812294835257,,,27.62812294835257,0.08990710819921044,Simulated from QQQ
1999-10-21,52.7806,0.01635821309388774,0.04820016950300704,28.95980315751308,,,28.95980315751308,0.048200169503006984,Simulated from QQQ
1999-10-22,52.538,-0.004596385793265045,-0.013771100214763604,28.56099480603114,,,28.56099480603114,-0.013771100214763576,Simulated from QQQ
1999-10-25,52.5642,0.0004986866648901689,0.00129710086302013,28.598041297042755,,,28.598041297042755,0.0012971008630200398,Simulated from QQQ
1999-10-26,52.1423,-0.008026375365743244,-0.023914974123774947,27.91411987943333,,,27.91411987943333,-0.023914974123774968,Simulated from QQQ
1999-10-27,52.0652,-0.001478645936216827,-0.004550675684975273,27.787091772830507,,,27.787091772830507,-0.004550675684975247,Simulated from QQQ
1999-10-28,53.8596,0.034464479153061944,0.10174776082544165,30.61436614056706,,,30.61436614056706,0.10174776082544157,Simulated from QQQ
1999-10-29,55.7448,0.03500211661430819,0.10333777341889176,33.777986572163975,,,33.777986572163975,0.10333777341889183,Simulated from QQQ
1999-11-01,55.4521,-0.005250713967939524,-0.015706214697988073,33.24746226299581,,,33.24746226299581,-0.015706214697988052,Simulated from QQQ
1999-11-02,55.4854,0.0006005182851505086,0.0015982583721156703,33.30060029790924,,,33.30060029790924,0.0015982583721156907,Simulated from QQQ
1999-11-03,56.5916,0.019936776160936143,0.058783435650185574,35.25812399263394,,,35.25812399263394,0.05878343565018551,Simulated from QQQ
1999-11-04,57.2278,0.011241951102283876,0.0330693023584753,36.424085555538966,,,36.424085555538966,0.03306930235847538,Simulated from QQQ
1999-11-05,57.8154,0.010267737008936129,0.030188155137913543,37.52366150104621,,,37.52366150104621,0.030188155137913508,Simulated from QQQ
1999-11-08,58.9773,0.020096721634720316,0.05925645945509805,39.747180827389776,,,39.747180827389776,0.05925645945509794,Simulated from QQQ
1999-11-09,58.5779,-0.006772097061072624,-0.020205563147287744,38.94406665525529,,,38.94406665525529,-0.02020556314728761,Simulated from QQQ
1999-11-10,59.3455,0.013103918030520134,0.038575895700428624,40.44636890869896,,,40.44636890869896,0.03857589570042852,Simulated from QQQ
1999-11-11,60.4114,0.017960923743165047,0.0529400366062042,42.58760115931352,,,42.58760115931352,0.05294003660620428,Simulated from QQQ
1999-11-12,61.205,0.013136593424419862,0.03867253012704778,44.234571448185775,,,44.234571448185775,0.038672530127047855,Simulated from QQQ
1999-11-15,61.0761,-0.002106037088473234,-0.006406126439456766,43.95119919049351,,,43.95119919049351,-0.006406126439456816,Simulated from QQQ
1999-11-17,61.7847,0.011601919572467922,0.03413387549947423,45.45142395171441,,,45.45142395171441,0.03413387549947422,Simulated from QQQ
1999-11-18,63.675,0.030594953119461588,0.09030399887134367,49.55586928895099,,,49.55586928895099,0.09030399887134366,Simulated from QQQ
1999-11-19,64.249,0.009014526894385533,0.026481903233971434,50.86820302413632,,,50.86820302413632,0.02648190323397137,Simulated from QQQ
1999-11-22,63.263,-0.015346542358635862,-0.045563684535206206,48.55046026867175,,,48.55046026867175,-0.045563684535206206,Simulated from QQQ
1999-11-23,63.5596,0.004688364446833182,0.0136876817208826,49.21500351623168,,,49.21500351623168,0.013687681720882638,Simulated from QQQ
1999-11-24,65.6603,0.03305086879086727,0.09756714016535778,54.016770662538434,,,54.016770662538434,0.09756714016535772,Simulated from QQQ
1999-11-26,65.8669,0.003146497959954475,0.009127755547075754,54.50982254058854,,,54.50982254058854,0.009127755547075678,Simulated from QQQ
1999-11-29,64.7754,-0.01657129757131426,-0.049185783723641276,51.828714198293085,,,51.828714198293085,-0.04918578372364124,Simulated from QQQ
1999-11-30,62.3184,-0.03793106642336452,-0.11235530578264837,46.005483166222376,,,46.005483166222376,-0.11235530578264841,Simulated from QQQ
1999-12-01,63.6662,0.021627641274487353,0.06378401135065838,48.93989742668923,,,48.93989742668923,0.06378401135065848,Simulated from QQQ
1999-12-02,65.6869,0.031738976097206884,0.09368734001277909,53.524946237094,,,53.524946237094,0.09368734001277912,Simulated from QQQ
1999-12-03,67.0799,0.02120666373356017,0.06253900957923736,56.87234336254378,,,56.87234336254378,0.0625390095792373,Simulated from QQQ
1999-12-06,67.6937,0.00915028197716472,0.02688338621609739,58.40126453417354,,,58.40126453417354,0.026883386216097316,Simulated from QQQ
1999-12-07,67.6937,0.0,-0.0001777183869685432,58.39088555564361,,,58.39088555564361,-0.00017771838696856168,Simulated from QQQ
1999-12-08,66.8753,-0.012089751335796595,-0.035932029165533334,56.292782552856906,,,56.292782552856906,-0.035932029165533286,Simulated from QQQ
1999-12-09,67.1854,0.004636988544350462,0.013535742286160111,57.05474715006323,,,57.05474715006323,0.013535742286160168,Simulated from QQQ
1999-12-10,67.7494,0.008394680987238168,0.02464876683741477,58.461076309532785,,,58.461076309532785,0.024648766837414682,Simulated from QQQ
1999-12-13,68.6715,0.01361045263869487,0.040073924509933884,60.80384106833049,,,60.80384106833049,0.04007392450993397,Simulated from QQQ
1999-12-14,67.4284,-0.01810212387962984,-0.05371305960014812,57.53788072910932,,,57.53788072910932,-0.05371305960014816,Simulated from QQQ
1999-12-15,68.733,0.019347930545586145,0.057041979722181425,60.819955354916466,,,60.819955354916466,0.0570419797221815,Simulated from QQQ
1999-12-16,70.421,0.024558799994180314,0.07245263958744394,65.22652165997066,,,65.22652165997066,0.07245263958744386,Simulated from QQQ
1999-12-17,71.0287,0.008629528123712982,0.025343305316309236,66.87957731312015,,,66.87957731312015,0.02534330531630924,Simulated from QQQ
1999-12-20,71.9577,0.01307922008990725,0.03850285384706569,69.45463190376076,,,69.45463190376076,0.038502853847065754,Simulated from QQQ
1999-12-21,75.8334,0.053860809892478434,0.15911059798881097,80.50559991906088,,,80.50559991906088,0.159110597988811,Simulated from QQQ
1999-12-22,75.5917,-0.0031872499452747505,-0.009603712512662309,79.73244728177882,,,79.73244728177882,-0.009603712512662232,Simulated from QQQ
1999-12-23,76.4951,0.011951047535641912,0.0351663888531484,82.536349527103,,,82.536349527103,0.03516638885314838,Simulated from QQQ
1999-12-27,76.041,-0.005936327947803188,-0.01773385402896352,81.07266195250584,,,81.07266195250584,-0.017733854028963547,Simulated from QQQ
